city,latitude,longitude,attacks
Canada,50.29099,-63.86251,10
Canada,50.2982,-65.36331,10
Canada,50.22897,-66.39905,10
Canada,49.51156,-67.23631,10
Canada,49.06836,-68.51114,10
Canada,47.74488,-69.95362,10
Canada,46.82171,-71.10458,10
Canada,46.98606,-70.25522,10
Canada,48.3,-68.65,10
Canada,49.1331,-66.55243,10
Canada,49.23278,-65.05626,10
Canada,48.74248,-64.17099,10
Canada,48.07085,-65.11545,10
Canada,46.99297,-64.79854,10
Canada,46.23849,-64.47219,10
Canada,45.73902,-63.17329,10
Canada,45.88377,-61.52072,10
Canada,47.00793,-60.51815,10
Canada,46.28264,-60.4486,10
Canada,45.9204,-59.80287,10
Canada,45.26525,-61.03988,10
Canada,44.67014,-63.25471,10
Canada,44.26553,-64.24656,10
Canada,43.54523,-65.36406,10
Canada,43.61867,-66.1234,10
Canada,44.46512,-66.16173,10
Canada,45.29204,-64.42549,10
Canada,45.25931,-66.02605,10
Canada,45.13753,-67.13741,10
Canada,45.70281,-67.79134,10
Canada,47.06636,-67.79046,10
Canada,47.35486,-68.23444,10
Canada,47.185,-68.905,10
Canada,47.447781,-69.237216,10
Canada,46.69307,-69.99997,10
Canada,45.915,-70.305,10
Canada,45.46,-70.66,10
Canada,45.30524,-71.08482,10
Canada,45.255,-71.405,10
Canada,45.0082,-71.50506,10
Canada,45.00738,-73.34783,10
Canada,45.00048,-74.867,10
Canada,44.81645,-75.31821,10
Canada,44.09631,-76.375,10
Canada,44.018459,-76.5,10
Canada,43.628784,-76.820034,10
Canada,43.629056,-77.737885,10
Canada,43.625089,-78.72028,10
Canada,43.466339,-79.171674,10
Canada,43.27,-79.01,10
Canada,42.965,-78.92,10
Canada,42.863611,-78.939362,10
Canada,42.3662,-80.247448,10
Canada,42.209026,-81.277747,10
Canada,41.675105,-82.439278,10
Canada,41.675105,-82.690089,10
Canada,41.832796,-83.02981,10
Canada,41.975681,-83.142,10
Canada,42.08,-83.12,10
Canada,42.43,-82.9,10
Canada,42.98,-82.43,10
Canada,43.571088,-82.137642,10
Canada,44.44,-82.337763,10
Canada,45.347517,-82.550925,10
Canada,45.816894,-83.592851,10
Canada,45.994686,-83.469551,10
Canada,46.116927,-83.616131,10
Canada,46.116927,-83.890765,10
Canada,46.275419,-84.091851,10
Canada,46.512226,-84.14212,10
Canada,46.40877,-84.3367,10
Canada,46.4396,-84.6049,10
Canada,46.538684,-84.543749,10
Canada,46.637102,-84.779238,10
Canada,46.900083,-84.87608,10
Canada,47.220219,-85.652363,10
Canada,47.553338,-86.461991,10
Canada,47.94,-87.439793,10
Canada,48.302918,-88.378114,10
Canada,48.019808,-89.272917,10
Canada,48.01,-89.6,10
Canada,48.27,-90.83,10
Canada,48.14,-91.64,10
Canada,48.45,-92.61,10
Canada,48.60926,-93.63087,10
Canada,48.67074,-94.32914,10
Canada,48.84,-94.64,10
Canada,49.38905,-94.81758,10
Canada,49.38425,-95.15609,10
Canada,49,-95.15907,10
Canada,49.0007,-97.22872,10
Canada,49,-100.65,10
Canada,48.99986,-104.04826,10
Canada,49,-107.05,10
Canada,49,-110.05,10
Canada,49,-113,10
Canada,49,-116.04818,10
Canada,49,-117.03121,10
Canada,49,-120,10
Canada,49,-122.84,10
Canada,49.002538,-122.97421,10
Canada,49.98456,-124.91024,10
Canada,50.41656,-125.62461,10
Canada,50.83061,-127.43561,10
Canada,51.71583,-127.99276,10
Canada,52.32961,-127.85032,10
Canada,52.75538,-129.12979,10
Canada,53.56159,-129.30523,10
Canada,54.28757,-130.51497,10
Canada,54.80278,-130.53611,10
Canada,55.285,-129.98,10
Canada,55.91583,-130.00778,10
Canada,56.55212,-131.70781,10
Canada,57.69289,-132.73042,10
Canada,58.41028,-133.35556,10
Canada,58.86111,-134.27111,10
Canada,59.27056,-134.945,10
Canada,59.78778,-135.47583,10
Canada,59.46389,-136.47972,10
Canada,58.905,-137.4525,10
Canada,59.56211,-138.34089,10
Canada,60,-139.039,10
Canada,60.27682,-140.013,10
Canada,60.30639,-140.99778,10
Canada,66.00003,-140.9925,10
Canada,69.712,-140.986,10
Canada,69.47102,-139.12052,10
Canada,68.99002,-137.54636,10
Canada,68.89804,-136.50358,10
Canada,69.31512,-135.62576,10
Canada,69.62743,-134.41464,10
Canada,69.50534,-132.92925,10
Canada,69.94451,-131.43136,10
Canada,70.19369,-129.79471,10
Canada,69.77927,-129.10773,10
Canada,70.01286,-128.36156,10
Canada,70.48384,-128.13817,10
Canada,70.37721,-127.44712,10
Canada,69.48058,-125.75632,10
Canada,70.1584,-124.42483,10
Canada,69.39969,-124.28968,10
Canada,69.56372,-123.06108,10
Canada,69.85553,-122.6835,10
Canada,69.79778,-121.47226,10
Canada,69.37786,-119.94288,10
Canada,69.01128,-117.60268,10
Canada,68.84151,-116.22643,10
Canada,68.90591,-115.2469,10
Canada,68.3989,-113.89794,10
Canada,67.90261,-115.30489,10
Canada,67.68815,-113.49727,10
Canada,67.80612,-110.798,10
Canada,67.98104,-109.94619,10
Canada,67.38144,-108.8802,10
Canada,67.88736,-107.79239,10
Canada,68.31164,-108.81299,10
Canada,68.65392,-108.16721,10
Canada,68.7,-106.95,10
Canada,68.8,-106.15,10
Canada,68.56122,-105.34282,10
Canada,68.018,-104.33791,10
Canada,68.09775,-103.22115,10
Canada,67.64689,-101.45433,10
Canada,67.80566,-99.90195,10
Canada,67.78165,-98.4432,10
Canada,68.40394,-98.5586,10
Canada,68.57864,-97.66948,10
Canada,68.23939,-96.11991,10
Canada,67.29338,-96.12588,10
Canada,68.0907,-95.48943,10
Canada,68.06383,-94.685,10
Canada,69.06903,-94.23282,10
Canada,69.68571,-95.30408,10
Canada,70.08976,-96.47131,10
Canada,71.19482,-96.39115,10
Canada,71.92053,-95.2088,10
Canada,71.76015,-93.88997,10
Canada,71.31869,-92.87818,10
Canada,70.19129,-91.51964,10
Canada,69.69997,-92.40692,10
Canada,69.49766,-90.5471,10
Canada,73.12145,-114.16717,10
Canada,72.65277,-114.66634,10
Canada,72.9554,-112.44102,10
Canada,72.4504,-111.05039,10
Canada,72.96113,-109.92035,10
Canada,72.63335,-109.00654,10
Canada,71.65089,-108.18835,10
Canada,72.06548,-107.68599,10
Canada,73.08953,-108.39639,10
Canada,73.23598,-107.51645,10
Canada,73.07601,-106.52259,10
Canada,72.67259,-105.40246,10
Canada,71.6984,-104.77484,10
Canada,70.99297,-104.46476,10
Canada,70.49776,-102.78537,10
Canada,70.02432,-100.98078,10
Canada,69.58447,-101.08929,10
Canada,69.50402,-102.73116,10
Canada,69.11962,-102.09329,10
Canada,68.75282,-102.43024,10
Canada,68.91,-104.24,10
Canada,69.18,-105.96,10
Canada,69.11922,-107.12254,10
Canada,68.78,-109,10
Canada,68.630059,-111.534149,10
Canada,68.53554,-113.3132,10
Canada,69.00744,-113.85496,10
Canada,69.28,-115.22,10
Canada,69.16821,-116.10794,10
Canada,69.96,-117.34,10
Canada,70.06655,-116.67473,10
Canada,70.2373,-115.13112,10
Canada,70.19237,-113.72141,10
Canada,70.36638,-112.4161,10
Canada,70.6,-114.35,10
Canada,70.52045,-116.48684,10
Canada,70.54056,-117.9048,10
Canada,70.9092,-118.43238,10
Canada,71.30918,-116.11311,10
Canada,71.2952,-117.65568,10
Canada,71.55859,-119.40199,10
Canada,72.30785,-118.56267,10
Canada,72.70594,-117.86642,10
Canada,73.31459,-115.18909,10
Canada,73.12145,-114.16717,10
Canada,73.42,-104.5,10
Canada,72.76,-105.38,10
Canada,73.46,-106.94,10
Canada,73.6,-106.6,10
Canada,73.64,-105.26,10
Canada,73.42,-104.5,10
Canada,73.102685,-76.34,10
Canada,72.826385,-76.251404,10
Canada,72.855545,-77.314438,10
Canada,72.876656,-78.39167,10
Canada,72.742203,-79.486252,10
Canada,72.802902,-79.775833,10
Canada,73.333183,-80.876099,10
Canada,73.693184,-80.833885,10
Canada,73.75972,-80.353058,10
Canada,73.651932,-78.064438,10
Canada,73.102685,-76.34,10
Canada,73.157447,-86.562179,10
Canada,72.534126,-85.774371,10
Canada,73.340278,-84.850112,10
Canada,73.750951,-82.31559,10
Canada,72.716544,-80.600088,10
Canada,72.061907,-80.748942,10
Canada,72.352173,-78.770639,10
Canada,72.749617,-77.824624,10
Canada,72.243678,-75.605845,10
Canada,71.767144,-74.228616,10
Canada,71.33084,-74.099141,10
Canada,71.556925,-72.242226,10
Canada,70.920013,-71.200015,10
Canada,70.525024,-68.786054,10
Canada,70.121948,-67.91497,10
Canada,69.186087,-66.969033,10
Canada,68.720198,-68.805123,10
Canada,68.067163,-66.449866,10
Canada,67.847539,-64.862314,10
Canada,66.928473,-63.424934,10
Canada,66.862121,-61.851981,10
Canada,66.160251,-62.163177,10
Canada,64.998669,-63.918444,10
Canada,65.426033,-65.14886,10
Canada,66.388041,-66.721219,10
Canada,66.262726,-68.015016,10
Canada,65.689789,-68.141287,10
Canada,65.108455,-67.089646,10
Canada,64.648406,-65.73208,10
Canada,64.382737,-65.320168,10
Canada,63.392927,-64.669406,10
Canada,62.674185,-65.013804,10
Canada,62.945099,-66.275045,10
Canada,63.74567,-68.783186,10
Canada,62.883966,-67.369681,10
Canada,62.280075,-66.328297,10
Canada,61.930897,-66.165568,10
Canada,62.330149,-68.877367,10
Canada,62.910708,-71.023437,10
Canada,63.397836,-72.235379,10
Canada,63.679989,-71.886278,10
Canada,64.193963,-73.378306,10
Canada,64.679076,-74.834419,10
Canada,64.389093,-74.818503,10
Canada,64.229542,-77.70998,10
Canada,64.572906,-78.555949,10
Canada,65.309192,-77.897281,10
Canada,65.326969,-76.018274,10
Canada,65.454765,-73.959795,10
Canada,65.811771,-74.293883,10
Canada,66.310578,-73.944912,10
Canada,67.284576,-72.651167,10
Canada,67.726926,-72.92606,10
Canada,68.069437,-73.311618,10
Canada,68.554627,-74.843307,10
Canada,68.894736,-76.869101,10
Canada,69.147769,-76.228649,10
Canada,69.76954,-77.28737,10
Canada,69.826488,-78.168634,10
Canada,70.16688,-78.957242,10
Canada,69.871808,-79.492455,10
Canada,69.743185,-81.305471,10
Canada,69.966634,-84.944706,10
Canada,70.260001,-87.060003,10
Canada,70.410741,-88.681713,10
Canada,70.762038,-89.51342,10
Canada,71.218186,-88.467721,10
Canada,71.222552,-89.888151,10
Canada,72.235074,-90.20516,10
Canada,73.129464,-89.436577,10
Canada,73.537889,-88.408242,10
Canada,73.803816,-85.826151,10
Canada,73.157447,-86.562179,10
Canada,73.84389,-100.35642,10
Canada,73.63339,-99.16387,10
Canada,73.76,-97.38,10
Canada,73.47,-97.12,10
Canada,72.99052,-98.05359,10
Canada,72.56,-96.54,10
Canada,71.66,-96.72,10
Canada,71.27285,-98.35966,10
Canada,71.35639,-99.32286,10
Canada,71.73827,-100.01482,10
Canada,72.51,-102.5,10
Canada,72.83,-102.48,10
Canada,72.70588,-100.43836,10
Canada,73.36,-101.54,10
Canada,73.84389,-100.35642,10
Canada,72.771992,-93.196296,10
Canada,72.024596,-94.269047,10
Canada,72.061881,-95.409856,10
Canada,72.940277,-96.033745,10
Canada,73.43743,-96.018268,10
Canada,73.862417,-95.495793,10
Canada,74.134907,-94.503658,10
Canada,74.100025,-92.420012,10
Canada,73.856732,-90.509793,10
Canada,72.966244,-92.003965,10
Canada,72.771992,-93.196296,10
Canada,71.383602,-120.46,10
Canada,70.90164,-123.09219,10
Canada,71.34,-123.62,10
Canada,71.868688,-125.928949,10
Canada,72.292261,-125.5,10
Canada,73.02256,-124.80729,10
Canada,73.68,-123.94,10
Canada,74.29275,-124.91775,10
Canada,74.44893,-121.53788,10
Canada,74.24135,-120.10978,10
Canada,74.18577,-117.55564,10
Canada,73.89607,-116.58442,10
Canada,73.47519,-115.51081,10
Canada,73.22292,-116.76794,10
Canada,72.52,-119.22,10
Canada,71.82,-120.46,10
Canada,71.383602,-120.46,10
Canada,74.979997,-93.612756,10
Canada,74.592347,-94.156909,10
Canada,74.666864,-95.608681,10
Canada,74.927623,-96.820932,10
Canada,75.377828,-96.288587,10
Canada,75.647218,-94.85082,10
Canada,75.29649,-93.977747,10
Canada,74.979997,-93.612756,10
Canada,76.72,-98.5,10
Canada,76.25656,-97.735585,10
Canada,75.74344,-97.704415,10
Canada,75,-98.16,10
Canada,74.89744,-99.80874,10
Canada,75.05736,-100.88366,10
Canada,75.64075,-100.86292,10
Canada,75.5638,-102.50209,10
Canada,76.3366,-102.56552,10
Canada,76.30537,-101.48973,10
Canada,76.64634,-99.98349,10
Canada,76.58859,-98.57699,10
Canada,76.72,-98.5,10
Canada,76.20168,-108.21141,10
Canada,75.84552,-107.81943,10
Canada,76.01282,-106.92893,10
Canada,75.9694,-105.881,10
Canada,75.47951,-105.70498,10
Canada,75.00527,-106.31347,10
Canada,74.85,-109.7,10
Canada,74.41696,-112.22307,10
Canada,74.39427,-113.74381,10
Canada,74.72029,-113.87135,10
Canada,75.1625,-111.79421,10
Canada,75.04343,-116.31221,10
Canada,75.2222,-117.7104,10
Canada,76.19903,-116.34602,10
Canada,76.47887,-115.40487,10
Canada,76.14134,-112.59056,10
Canada,75.54919,-110.81422,10
Canada,75.47321,-109.0671,10
Canada,76.42982,-110.49726,10
Canada,76.79417,-109.5811,10
Canada,76.67832,-108.54859,10
Canada,76.20168,-108.21141,10
Canada,77.097878,-94.684086,10
Canada,76.776296,-93.573921,10
Canada,76.778518,-91.605023,10
Canada,76.449597,-90.741846,10
Canada,76.074013,-90.969661,10
Canada,75.847774,-89.822238,10
Canada,75.610166,-89.187083,10
Canada,75.566189,-87.838276,10
Canada,75.482421,-86.379192,10
Canada,75.699204,-84.789625,10
Canada,75.784315,-82.753445,10
Canada,75.713983,-81.128531,10
Canada,75.336849,-80.057511,10
Canada,74.923127,-79.833933,10
Canada,74.657304,-80.457771,10
Canada,74.442459,-81.948843,10
Canada,74.564028,-83.228894,10
Canada,74.410032,-86.097452,10
Canada,74.392307,-88.15035,10
Canada,74.515555,-89.764722,10
Canada,74.837758,-92.422441,10
Canada,75.38682,-92.768285,10
Canada,75.882655,-92.889906,10
Canada,76.319244,-93.893824,10
Canada,76.441381,-95.962457,10
Canada,76.751078,-97.121379,10
Canada,77.161389,-96.745123,10
Canada,77.097878,-94.684086,10
Canada,77.645287,-116.198587,10
Canada,76.876962,-116.335813,10
Canada,76.530032,-117.106051,10
Canada,76.481172,-118.040412,10
Canada,76.053213,-119.899318,10
Canada,75.900019,-121.499995,10
Canada,76.116543,-122.854924,10
Canada,76.116543,-122.854925,10
Canada,76.864508,-121.157535,10
Canada,77.51222,-119.103939,10
Canada,77.498319,-117.570131,10
Canada,77.645287,-116.198587,10
Canada,77.519997,-93.840003,10
Canada,77.491343,-94.295608,10
Canada,77.555111,-96.169654,10
Canada,77.834629,-96.436304,10
Canada,77.820005,-94.422577,10
Canada,77.634331,-93.720656,10
Canada,77.519997,-93.840003,10
Canada,77.697015,-110.186938,10
Canada,77.409229,-112.051191,10
Canada,77.732207,-113.534279,10
Canada,78.05105,-112.724587,10
Canada,78.152956,-111.264443,10
Canada,77.996325,-109.854452,10
Canada,77.697015,-110.186938,10
Canada,78.601973,-109.663146,10
Canada,78.40692,-110.881314,10
Canada,78.407902,-112.542091,10
Canada,78.550555,-112.525891,10
Canada,78.849994,-111.50001,10
Canada,78.804441,-110.963661,10
Canada,78.601973,-109.663146,10
Canada,78.056941,-95.830295,10
Canada,77.850597,-97.309843,10
Canada,78.082857,-98.124289,10
Canada,78.458105,-98.552868,10
Canada,78.87193,-98.631984,10
Canada,78.831984,-97.337231,10
Canada,78.765813,-96.754399,10
Canada,78.418315,-95.559278,10
Canada,78.056941,-95.830295,10
Canada,78.324754,-100.060192,10
Canada,77.907545,-99.670939,10
Canada,78.018985,-101.30394,10
Canada,78.343229,-102.949809,10
Canada,78.380332,-105.176133,10
Canada,78.67742,-104.210429,10
Canada,78.918336,-105.41958,10
Canada,79.301594,-105.492289,10
Canada,79.165349,-103.529282,10
Canada,78.800462,-100.825158,10
Canada,78.324754,-100.060192,10
Canada,79.66,-87.02,10
Canada,79.3369,-85.81435,10
Canada,79.0393,-87.18756,10
Canada,78.28723,-89.03535,10
Canada,78.21533,-90.80436,10
Canada,78.34333,-92.87669,10
Canada,78.75099,-93.95116,10
Canada,79.11373,-93.93574,10
Canada,79.3801,-93.14524,10
Canada,79.37248,-94.974,10
Canada,79.70502,-96.07614,10
Canada,80.15777,-96.70972,10
Canada,80.60233,-96.01644,10
Canada,80.90729,-95.32345,10
Canada,80.97727,-94.29843,10
Canada,81.20646,-94.73542,10
Canada,81.25739,-92.40984,10
Canada,80.72345,-91.13289,10
Canada,80.509322,-89.45,10
Canada,80.32,-87.81,10
Canada,79.66,-87.02,10
Canada,83.106322,-68.5,10
Canada,83.02801,-65.82735,10
Canada,82.9,-63.68,10
Canada,82.6286,-61.85,10
Canada,82.36165,-61.89388,10
Canada,81.92775,-64.334,10
Canada,81.72527,-66.75342,10
Canada,81.50141,-67.65755,10
Canada,81.50657,-65.48031,10
Canada,80.9,-67.84,10
Canada,80.61683,-69.4697,10
Canada,79.8,-71.18,10
Canada,79.63415,-73.2428,10
Canada,79.430162,-73.88,10
Canada,79.32309,-76.90773,10
Canada,79.19766,-75.52924,10
Canada,79.01907,-76.22046,10
Canada,78.52581,-75.39345,10
Canada,78.18296,-76.34354,10
Canada,77.89991,-77.88851,10
Canada,77.50859,-78.36269,10
Canada,77.20968,-79.75951,10
Canada,76.98336,-79.61965,10
Canada,77.022045,-77.91089,10
Canada,76.777955,-77.88911,10
Canada,76.17812,-80.56125,10
Canada,76.45403,-83.17439,10
Canada,76.29901,-86.11184,10
Canada,76.42,-87.6,10
Canada,76.47239,-89.49068,10
Canada,76.95213,-89.6161,10
Canada,77.17833,-87.76739,10
Canada,77.9,-88.26,10
Canada,77.970222,-87.65,10
Canada,77.53873,-84.97634,10
Canada,78.18,-86.34,10
Canada,78.37181,-87.96192,10
Canada,78.75867,-87.15198,10
Canada,78.9969,-85.37868,10
Canada,79.34543,-85.09495,10
Canada,79.73624,-86.50734,10
Canada,80.25145,-86.93179,10
Canada,80.20836,-84.19844,10
Canada,80.1,-83.408696,10
Canada,80.46442,-81.84823,10
Canada,80.58,-84.1,10
Canada,80.51627,-87.59895,10
Canada,80.85569,-89.36663,10
Canada,81.26,-90.2,10
Canada,81.5531,-91.36786,10
Canada,81.89429,-91.58702,10
Canada,82.085,-90.1,10
Canada,82.11751,-88.93227,10
Canada,82.27961,-86.97024,10
Canada,82.652273,-85.5,10
Canada,82.6,-84.260005,10
Canada,82.32,-83.18,10
Canada,82.86,-82.42,10
Canada,83.02,-81.1,10
Canada,83.13056,-79.30664,10
Canada,83.172059,-76.25,10
Canada,83.06404,-75.71878,10
Canada,83.23324,-72.83153,10
Canada,83.169781,-70.665765,10
Canada,83.106322,-68.5,10
Switzerland,47.525058,9.594226,10
Switzerland,47.347601,9.632932,10
Switzerland,47.10281,9.47997,10
Switzerland,46.920728,9.932448,10
Switzerland,46.893546,10.442701,10
Switzerland,46.483571,10.363378,10
Switzerland,46.314899,9.922837,10
Switzerland,46.440215,9.182882,10
Switzerland,46.036932,8.966306,10
Switzerland,46.005151,8.489952,10
Switzerland,46.163642,8.31663,10
Switzerland,45.82449,7.755992,10
Switzerland,45.776948,7.273851,10
Switzerland,45.991147,6.843593,10
Switzerland,46.429673,6.5001,10
Switzerland,46.27299,6.022609,10
Switzerland,46.725779,6.037389,10
Switzerland,47.287708,6.768714,10
Switzerland,47.541801,6.736571,10
Switzerland,47.449766,7.192202,10
Switzerland,47.620582,7.466759,10
Switzerland,47.61358,8.317301,10
Switzerland,47.830828,8.522612,10
Switzerland,47.525058,9.594226,10
Chile,-52.63637,-68.63401,10
Chile,-54.8695,-68.63335,10
Chile,-54.87001,-67.56244,10
Chile,-54.89681,-66.95992,10
Chile,-55.30124,-67.29103,10
Chile,-55.61183,-68.14863,10
Chile,-55.580018,-68.639991,10
Chile,-55.49906,-69.2321,10
Chile,-55.19843,-69.95809,10
Chile,-55.05383,-71.00568,10
Chile,-54.49514,-72.2639,10
Chile,-53.95752,-73.2852,10
Chile,-52.83749,-74.66253,10
Chile,-53.04743,-73.8381,10
Chile,-53.7154,-72.43418,10
Chile,-54.07433,-71.10773,10
Chile,-53.61583,-70.59178,10
Chile,-52.93123,-70.26748,10
Chile,-52.5183,-69.34565,10
Chile,-52.63637,-68.63401,10
Chile,-21.494347,-68.219913,10
Chile,-22.872919,-67.82818,10
Chile,-22.735925,-67.106674,10
Chile,-22.986349,-66.985234,10
Chile,-24.025303,-67.328443,10
Chile,-24.518555,-68.417653,10
Chile,-26.185016,-68.386001,10
Chile,-26.506909,-68.5948,10
Chile,-26.89934,-68.295542,10
Chile,-27.521214,-69.001235,10
Chile,-28.459141,-69.65613,10
Chile,-29.367923,-70.01355,10
Chile,-30.336339,-69.919008,10
Chile,-31.36501,-70.535069,10
Chile,-33.09121,-70.074399,10
Chile,-33.273886,-69.814777,10
Chile,-34.193571,-69.817309,10
Chile,-35.169688,-70.388049,10
Chile,-36.005089,-70.364769,10
Chile,-36.658124,-71.121881,10
Chile,-37.576827,-71.118625,10
Chile,-38.552995,-70.814664,10
Chile,-38.916022,-71.413517,10
Chile,-39.808164,-71.680761,10
Chile,-40.832339,-71.915734,10
Chile,-42.051386,-71.746804,10
Chile,-42.254888,-72.148898,10
Chile,-43.408565,-71.915424,10
Chile,-43.787611,-71.464056,10
Chile,-44.207172,-71.793623,10
Chile,-44.407522,-71.329801,10
Chile,-44.784243,-71.222779,10
Chile,-44.973689,-71.659316,10
Chile,-45.560733,-71.552009,10
Chile,-46.884838,-71.917258,10
Chile,-47.738533,-72.447355,10
Chile,-48.244238,-72.331161,10
Chile,-48.878618,-72.648247,10
Chile,-49.318436,-73.415436,10
Chile,-50.378785,-73.328051,10
Chile,-50.74145,-72.975747,10
Chile,-50.67701,-72.309974,10
Chile,-51.425956,-72.329404,10
Chile,-52.009022,-71.914804,10
Chile,-52.142761,-69.498362,10
Chile,-52.299444,-68.571545,10
Chile,-52.291951,-69.461284,10
Chile,-52.537931,-69.94278,10
Chile,-52.899201,-70.845102,10
Chile,-53.833252,-71.006332,10
Chile,-53.856455,-71.429795,10
Chile,-53.53141,-72.557943,10
Chile,-52.835069,-73.702757,10
Chile,-52.83507,-73.702757,10
Chile,-52.262754,-74.946763,10
Chile,-51.629355,-75.260026,10
Chile,-51.043396,-74.976632,10
Chile,-50.378372,-75.479754,10
Chile,-48.673773,-75.608015,10
Chile,-47.711919,-75.18277,10
Chile,-46.939253,-74.126581,10
Chile,-46.647643,-75.644395,10
Chile,-45.763976,-74.692154,10
Chile,-44.103044,-74.351709,10
Chile,-44.454961,-73.240356,10
Chile,-42.383356,-72.717804,10
Chile,-42.117532,-73.3889,10
Chile,-43.365776,-73.701336,10
Chile,-43.224958,-74.331943,10
Chile,-41.794813,-74.017957,10
Chile,-39.942213,-73.677099,10
Chile,-39.258689,-73.217593,10
Chile,-38.282883,-73.505559,10
Chile,-37.156285,-73.588061,10
Chile,-37.12378,-73.166717,10
Chile,-35.50884,-72.553137,10
Chile,-33.909093,-71.861732,10
Chile,-32.418899,-71.43845,10
Chile,-30.920645,-71.668721,10
Chile,-30.095682,-71.370083,10
Chile,-28.861442,-71.489894,10
Chile,-27.64038,-70.905124,10
Chile,-25.705924,-70.724954,10
Chile,-23.628997,-70.403966,10
Chile,-21.393319,-70.091246,10
Chile,-19.756468,-70.16442,10
Chile,-18.347975,-70.372572,10
Chile,-18.092694,-69.858444,10
Chile,-17.580012,-69.590424,10
Chile,-18.260125,-69.100247,10
Chile,-18.981683,-68.966818,10
Chile,-19.405068,-68.442225,10
Chile,-20.372658,-68.757167,10
Chile,-21.494347,-68.219913,10
China,18.678395,110.339188,10
China,18.197701,109.47521,10
China,18.507682,108.655208,10
China,19.367888,108.626217,10
China,19.821039,109.119056,10
China,20.101254,110.211599,10
China,20.077534,110.786551,10
China,19.69593,111.010051,10
China,19.255879,110.570647,10
China,18.678395,110.339188,10
China,49.76027,127.657407,10
China,49.4406,129.397818,10
China,48.729687,130.582293,10
China,47.790132,130.987282,10
China,47.78897,132.506672,10
China,48.183442,133.373596,10
China,48.47823,135.026311,10
China,47.57844,134.500814,10
China,47.212467,134.112362,10
China,46.116927,133.769644,10
China,45.144066,133.097127,10
China,45.321162,131.883454,10
China,44.967953,131.025212,10
China,44.11152,131.288555,10
China,42.92999,131.144688,10
China,42.903015,130.633866,10
China,42.395009,130.640016,10
China,42.985387,129.994267,10
China,42.424982,129.596669,10
China,41.994285,128.052215,10
China,41.466772,128.208433,10
China,41.503152,127.343783,10
China,41.816569,126.869083,10
China,41.107336,126.182045,10
China,40.569824,125.079942,10
China,39.928493,124.265625,10
China,39.637788,122.86757,10
China,39.170452,122.131388,10
China,38.897471,121.054554,10
China,39.360854,121.585995,10
China,39.750261,121.376757,10
China,40.422443,122.168595,10
China,40.94639,121.640359,10
China,40.593388,120.768629,10
China,39.898056,119.639602,10
China,39.252333,119.023464,10
China,39.204274,118.042749,10
China,38.737636,117.532702,10
China,38.061476,118.059699,10
China,37.897325,118.87815,10
China,37.448464,118.911636,10
China,37.156389,119.702802,10
China,37.870428,120.823457,10
China,37.481123,121.711259,10
China,37.454484,122.357937,10
China,36.930614,122.519995,10
China,36.651329,121.104164,10
China,36.11144,120.637009,10
China,35.609791,119.664562,10
China,34.909859,119.151208,10
China,34.360332,120.227525,10
China,33.376723,120.620369,10
China,32.460319,121.229014,10
China,31.692174,121.908146,10
China,30.949352,121.891919,10
China,30.676267,121.264257,10
China,30.142915,121.503519,10
China,29.83252,122.092114,10
China,29.018022,121.938428,10
China,28.225513,121.684439,10
China,28.135673,121.125661,10
China,27.053207,120.395473,10
China,25.740781,119.585497,10
China,24.547391,118.656871,10
China,23.624501,117.281606,10
China,22.782873,115.890735,10
China,22.668074,114.763827,10
China,22.22376,114.152547,10
China,22.54834,113.80678,10
China,22.051367,113.241078,10
China,21.550494,111.843592,10
China,21.397144,110.785466,10
China,20.341033,110.444039,10
China,20.282457,109.889861,10
China,21.008227,109.627655,10
China,21.395051,109.864488,10
China,21.715212,108.522813,10
China,21.55238,108.05018,10
China,21.811899,107.04342,10
China,22.218205,106.567273,10
China,22.794268,106.725403,10
China,22.976892,105.811247,10
China,23.352063,105.329209,10
China,22.81915,104.476858,10
China,22.703757,103.504515,10
China,22.708795,102.706992,10
China,22.464753,102.170436,10
China,22.318199,101.652018,10
China,21.174367,101.80312,10
China,21.201652,101.270026,10
China,21.436573,101.180005,10
China,21.849984,101.150033,10
China,21.558839,100.416538,10
China,21.742937,99.983489,10
China,22.118314,99.240899,10
China,22.949039,99.531992,10
China,23.142722,98.898749,10
China,24.063286,98.660262,10
China,23.897405,97.60472,10
China,25.083637,97.724609,10
China,25.918703,98.671838,10
China,26.743536,98.712094,10
China,27.508812,98.68269,10
China,27.747221,98.246231,10
China,28.335945,97.911988,10
China,28.261583,97.327114,10
China,28.411031,96.248833,10
China,28.83098,96.586591,10
China,29.452802,96.117679,10
China,29.031717,95.404802,10
China,29.277438,94.56599,10
China,28.640629,93.413348,10
China,27.896876,92.503119,10
China,27.771742,91.696657,10
China,28.040614,91.258854,10
China,28.064954,90.730514,10
China,28.296439,90.015829,10
China,28.042759,89.47581,10
China,27.299316,88.814248,10
China,28.086865,88.730326,10
China,27.876542,88.120441,10
China,27.974262,86.954517,10
China,28.203576,85.82332,10
China,28.642774,85.011638,10
China,28.839894,84.23458,10
China,29.320226,83.898993,10
China,29.463732,83.337115,10
China,30.115268,82.327513,10
China,30.422717,81.525804,10
China,30.183481,81.111256,10
China,30.882715,79.721367,10
China,31.515906,78.738894,10
China,32.618164,78.458446,10
China,32.48378,79.176129,10
